0.666527 -0.007560
0.664312 -0.007635
0.662097 -0.007710
0.659883 -0.007785
0.657669 -0.007861
0.655455 -0.007937
0.653241 -0.008013
0.651027 -0.008090
0.648814 -0.008167
0.646601 -0.008245
0.644388 -0.008322
0.642176 -0.008401
0.639964 -0.008479
0.637752 -0.008558
0.635540 -0.008637
0.633328 -0.008717
0.631117 -0.008797
0.628906 -0.008877
0.626695 -0.008958
0.624484 -0.009039
0.622274 -0.009120
0.620063 -0.009201
0.617854 -0.009283
0.615644 -0.009365
0.613434 -0.009448
0.611225 -0.009530
0.609016 -0.009614
0.606807 -0.009697
0.604598 -0.009781
0.602390 -0.009864
0.600182 -0.009949
0.597974 -0.010033
0.595766 -0.010118
0.593559 -0.010203
0.591351 -0.010288
0.589144 -0.010374
0.586937 -0.010460
0.584731 -0.010546
0.582524 -0.010632
0.580318 -0.010718
0.578112 -0.010805
0.575906 -0.010892
0.573700 -0.010979
0.571495 -0.011067
0.569290 -0.011154
0.567085 -0.011242
0.564880 -0.011330
0.562675 -0.011419
0.560471 -0.011507
0.558267 -0.011596
0.556063 -0.011685
0.553859 -0.011774
0.551655 -0.011863
0.549452 -0.011952
0.547249 -0.012042
0.545045 -0.012131
0.542843 -0.012221
0.540640 -0.012311
0.538437 -0.012401
0.536235 -0.012491
0.534033 -0.012582
0.531831 -0.012672
0.529629 -0.012763
0.527428 -0.012853
0.525227 -0.012944
0.523025 -0.013035
0.520824 -0.013126
0.518624 -0.013217
0.516423 -0.013308
0.514222 -0.013399
0.512022 -0.013490
0.509822 -0.013581
0.507622 -0.013673
0.505422 -0.013764
0.503223 -0.013856
0.501023 -0.013947
0.498824 -0.014038
0.496625 -0.014130
0.494426 -0.014221
0.492227 -0.014313
0.490028 -0.014404
0.487830 -0.014495
0.485631 -0.014587
0.483433 -0.014678
0.481235 -0.014769
0.479037 -0.014860
0.476840 -0.014951
0.474642 -0.015043
0.472445 -0.015133
0.470247 -0.015224
0.468050 -0.015315
0.465853 -0.015406
0.463656 -0.015496
0.461460 -0.015587
0.459263 -0.015677
0.457067 -0.015767
0.454870 -0.015857
0.452674 -0.015947
0.450478 -0.016037
0.448282 -0.016126
0.446086 -0.016216
0.443891 -0.016305
0.441695 -0.016394
0.439500 -0.016483
0.437304 -0.016571
0.435109 -0.016659
0.432914 -0.016747
0.430719 -0.016835
0.428524 -0.016922
0.426329 -0.017010
0.424135 -0.017096
0.421940 -0.017183
0.419746 -0.017269
0.417551 -0.017355
0.415357 -0.017441
0.413163 -0.017526
0.410969 -0.017611
0.408775 -0.017696
0.406581 -0.017780
0.404387 -0.017864
0.402194 -0.017947
0.400000 -0.018030
0.397842 -0.018113
0.395685 -0.018197
0.393528 -0.018282
0.391370 -0.018368
0.389213 -0.018455
0.387057 -0.018542
0.384900 -0.018631
0.382743 -0.018720
0.380587 -0.018810
0.378431 -0.018900
0.376275 -0.018992
0.374119 -0.019084
0.371963 -0.019177
0.369807 -0.019270
0.367651 -0.019364
0.365496 -0.019459
0.363340 -0.019555
0.361185 -0.019651
0.359030 -0.019748
0.356874 -0.019846
0.354719 -0.019944
0.352564 -0.020043
0.350409 -0.020142
0.348254 -0.020242
0.346099 -0.020343
0.343944 -0.020444
0.341789 -0.020545
0.339634 -0.020647
0.337480 -0.020750
0.335325 -0.020853
0.333170 -0.020956
0.331015 -0.021060
0.328860 -0.021165
0.326705 -0.021269
0.324550 -0.021375
0.322395 -0.021480
0.320240 -0.021586
0.318085 -0.021692
0.315930 -0.021798
0.313775 -0.021905
0.311619 -0.022012
0.309464 -0.022119
0.307308 -0.022227
0.305153 -0.022335
0.302997 -0.022442
0.300841 -0.022550
0.298685 -0.022659
0.296529 -0.022767
0.294373 -0.022875
0.292217 -0.022984
0.290060 -0.023092
0.287903 -0.023201
0.285746 -0.023310
0.283589 -0.023418
0.281432 -0.023527
0.279274 -0.023635
0.277116 -0.023744
0.274958 -0.023852
0.272800 -0.023960
0.270642 -0.024068
0.268483 -0.024176
0.266324 -0.024284
0.264164 -0.024391
0.262005 -0.024498
0.259845 -0.024605
0.257684 -0.024712
0.255524 -0.024818
0.253363 -0.024924
0.251202 -0.025029
0.249040 -0.025134
0.246878 -0.025239
0.244715 -0.025343
0.242553 -0.025446
0.240389 -0.025549
0.238226 -0.025652
0.236061 -0.025753
0.233897 -0.025854
0.231732 -0.025955
0.229566 -0.026054
0.227400 -0.026153
0.225234 -0.026251
0.223067 -0.026348
0.220899 -0.026445
0.218731 -0.026540
0.216562 -0.026635
0.214393 -0.026728
0.212223 -0.026820
0.210052 -0.026912
0.207881 -0.027002
0.205709 -0.027091
0.203537 -0.027178
0.201363 -0.027265
0.199189 -0.027350
0.197015 -0.027434
0.194839 -0.027516
0.192663 -0.027597
0.190486 -0.027676
0.188309 -0.027754
0.186130 -0.027830
0.183951 -0.027904
0.181771 -0.027977
0.179590 -0.028048
0.177408 -0.028117
0.175225 -0.028184
0.173041 -0.028249
0.170856 -0.028311
0.168670 -0.028372
0.166484 -0.028431
0.164296 -0.028487
0.162107 -0.028540
0.159917 -0.028592
0.157726 -0.028640
0.155534 -0.028687
0.153340 -0.028730
0.151146 -0.028770
0.148950 -0.028808
0.146753 -0.028843
0.144554 -0.028874
0.142354 -0.028902
0.140153 -0.028927
0.137951 -0.028949
0.135747 -0.028967
0.133541 -0.028981
0.131335 -0.028991
0.129126 -0.028998
0.126916 -0.029000
0.124704 -0.028998
0.122491 -0.028992
0.120276 -0.028981
0.118059 -0.028965
0.115840 -0.028945
0.113620 -0.028919
0.111397 -0.028888
0.109173 -0.028852
0.106946 -0.028810
0.104718 -0.028762
0.102487 -0.028707
0.100254 -0.028647
0.098019 -0.028579
0.095781 -0.028505
0.093541 -0.028423
0.091298 -0.028334
0.089053 -0.028237
0.086805 -0.028131
0.084554 -0.028017
0.082300 -0.027894
0.080044 -0.027761
0.077784 -0.027618
0.075520 -0.027465
0.073254 -0.027300
0.070983 -0.027124
0.068709 -0.026935
0.066432 -0.026733
0.064150 -0.026517
0.061863 -0.026287
0.059573 -0.026041
0.057277 -0.025778
0.054977 -0.025497
0.052671 -0.025197
0.050359 -0.024876
0.048042 -0.024534
0.045718 -0.024167
0.043387 -0.023774
0.041049 -0.023352
0.038703 -0.022899
0.036348 -0.022411
0.033983 -0.021884
0.031608 -0.021315
0.029221 -0.020696
0.026820 -0.020022
0.024405 -0.019283
0.021972 -0.018469
0.019518 -0.017564
0.017039 -0.016548
0.014530 -0.015391
0.011980 -0.014049
0.009374 -0.012446
0.006683 -0.010433
0.003827 -0.007627
0.000000 0.000000
0.000000 0.000000
0.000617 0.008514
0.002206 0.012201
0.003959 0.015090
0.005798 0.017565
0.007692 0.019774
0.009627 0.021792
0.011593 0.023665
0.013584 0.025422
0.015595 0.027083
0.017624 0.028664
0.019668 0.030175
0.021726 0.031626
0.023795 0.033023
0.025875 0.034371
0.027964 0.035676
0.030062 0.036942
0.032168 0.038171
0.034282 0.039367
0.036403 0.040531
0.038530 0.041667
0.040662 0.042775
0.042801 0.043858
0.044945 0.044916
0.047094 0.045952
0.049248 0.046966
0.051406 0.047959
0.053568 0.048933
0.055735 0.049888
0.057905 0.050825
0.060080 0.051744
0.062257 0.052647
0.064439 0.053534
0.066623 0.054405
0.068811 0.055262
0.071001 0.056104
0.073195 0.056931
0.075391 0.057745
0.077591 0.058546
0.079792 0.059334
0.081997 0.060110
0.084203 0.060873
0.086413 0.061624
0.088624 0.062364
0.090838 0.063092
0.093054 0.063810
0.095272 0.064516
0.097492 0.065212
0.099713 0.065897
0.101937 0.066572
0.104163 0.067237
0.106391 0.067892
0.108620 0.068537
0.110851 0.069173
0.113084 0.069800
0.115318 0.070417
0.117554 0.071026
0.119792 0.071625
0.122031 0.072216
0.124271 0.072798
0.126513 0.073372
0.128757 0.073937
0.131001 0.074494
0.133247 0.075043
0.135495 0.075583
0.137743 0.076116
0.139993 0.076641
0.142244 0.077158
0.144496 0.077668
0.146750 0.078170
0.149004 0.078664
0.151260 0.079151
0.153516 0.079631
0.155774 0.080103
0.158033 0.080568
0.160292 0.081026
0.162553 0.081478
0.164814 0.081922
0.167077 0.082359
0.169340 0.082789
0.171605 0.083213
0.173870 0.083630
0.176136 0.084040
0.178402 0.084444
0.180670 0.084841
0.182938 0.085232
0.185207 0.085616
0.187477 0.085994
0.189748 0.086366
0.192019 0.086731
0.194291 0.087091
0.196564 0.087444
0.198837 0.087791
0.201111 0.088131
0.203385 0.088466
0.205660 0.088795
0.207936 0.089118
0.210212 0.089435
0.212489 0.089746
0.214766 0.090051
0.217044 0.090351
0.219323 0.090644
0.221602 0.090933
0.223881 0.091215
0.226161 0.091492
0.228441 0.091763
0.230722 0.092028
0.233003 0.092288
0.235285 0.092543
0.237567 0.092792
0.239849 0.093036
0.242132 0.093274
0.244415 0.093507
0.246698 0.093734
0.248982 0.093956
0.251266 0.094173
0.253551 0.094385
0.255836 0.094591
0.258121 0.094792
0.260406 0.094989
0.262692 0.095179
0.264978 0.095365
0.267264 0.095546
0.269550 0.095722
0.271837 0.095892
0.274124 0.096058
0.276411 0.096218
0.278698 0.096374
0.280986 0.096524
0.283273 0.096670
0.285561 0.096811
0.287849 0.096947
0.290137 0.097078
0.292426 0.097204
0.294714 0.097326
0.297003 0.097442
0.299292 0.097554
0.301580 0.097661
0.303869 0.097764
0.306158 0.097861
0.308448 0.097954
0.310737 0.098043
0.313026 0.098127
0.315315 0.098206
0.317605 0.098280
0.319894 0.098350
0.322184 0.098415
0.324473 0.098476
0.326763 0.098532
0.329052 0.098584
0.331342 0.098631
0.333632 0.098673
0.335921 0.098712
0.338211 0.098745
0.340500 0.098775
0.342790 0.098800
0.345079 0.098820
0.347369 0.098836
0.349658 0.098848
0.351947 0.098855
0.354237 0.098858
0.356526 0.098857
0.358815 0.098851
0.361104 0.098842
0.363393 0.098827
0.365682 0.098809
0.367971 0.098786
0.370259 0.098759
0.372548 0.098728
0.374836 0.098693
0.377125 0.098653
0.379413 0.098610
0.381701 0.098562
0.383989 0.098510
0.386277 0.098453
0.388564 0.098393
0.390852 0.098329
0.393139 0.098260
0.395426 0.098188
0.397713 0.098111
0.400000 0.098030
0.402251 0.097946
0.404502 0.097859
0.406752 0.097770
0.409003 0.097678
0.411253 0.097584
0.413504 0.097487
0.415754 0.097387
0.418004 0.097285
0.420254 0.097180
0.422504 0.097073
0.424754 0.096964
0.427004 0.096852
0.429254 0.096737
0.431503 0.096620
0.433753 0.096500
0.436002 0.096378
0.438251 0.096254
0.440500 0.096127
0.442749 0.095998
0.444998 0.095866
0.447247 0.095732
0.449496 0.095595
0.451744 0.095456
0.453993 0.095315
0.456241 0.095171
0.458489 0.095026
0.460737 0.094877
0.462985 0.094727
0.465233 0.094574
0.467480 0.094418
0.469728 0.094261
0.471975 0.094101
0.474222 0.093938
0.476469 0.093774
0.478716 0.093607
0.480963 0.093438
0.483209 0.093267
0.485456 0.093093
0.487702 0.092917
0.489948 0.092739
0.492194 0.092559
0.494440 0.092377
0.496685 0.092192
0.498931 0.092005
0.501176 0.091816
0.503421 0.091625
0.505666 0.091431
0.507911 0.091236
0.510156 0.091038
0.512400 0.090838
0.514645 0.090636
0.516889 0.090432
0.519133 0.090225
0.521376 0.090017
0.523620 0.089806
0.525864 0.089593
0.528107 0.089379
0.530350 0.089162
0.532593 0.088943
0.534835 0.088721
0.537078 0.088498
0.539320 0.088273
0.541563 0.088045
0.543804 0.087816
0.546046 0.087585
0.548288 0.087351
0.550529 0.087115
0.552770 0.086878
0.555011 0.086638
0.557252 0.086396
0.559493 0.086153
0.561733 0.085907
0.563974 0.085659
0.566214 0.085409
0.568453 0.085158
0.570693 0.084904
0.572933 0.084648
0.575172 0.084390
0.577411 0.084131
0.579650 0.083869
0.581888 0.083605
0.584127 0.083340
0.586365 0.083072
0.588603 0.082802
0.590841 0.082531
0.593078 0.082257
0.595315 0.081982
0.597553 0.081705
0.599789 0.081425
0.602026 0.081144
0.604263 0.080861
0.606499 0.080576
0.608735 0.080289
0.610971 0.080000
0.613206 0.079710
0.615442 0.079417
0.617677 0.079122
0.619912 0.078826
0.622146 0.078528
0.624381 0.078227
0.626615 0.077925
0.628849 0.077621
0.631083 0.077315
0.633317 0.077008
0.635550 0.076698
0.637783 0.076387
0.640016 0.076073
0.642248 0.075758
0.644481 0.075441
0.646713 0.075122
0.648945 0.074801
0.651177 0.074479
0.653408 0.074154
0.655639 0.073828
0.657870 0.073500
0.660101 0.073170
0.662331 0.072838
0.664562 0.072505
0.666792 0.072170
0.669021 0.071832
0.671251 0.071493
0.673480 0.071153
0.675709 0.070810
0.677938 0.070465
0.680166 0.070119
0.682394 0.069771
0.684622 0.069421
0.686850 0.069070
0.689078 0.068716
0.691305 0.068361
0.693532 0.068004
0.695759 0.067645
0.697985 0.067284
0.700211 0.066922
0.702437 0.066558
0.704663 0.066192
0.706888 0.065824
0.709113 0.065455
0.711338 0.065083
0.713563 0.064710
0.715787 0.064336
0.718011 0.063959
0.720235 0.063581
0.722459 0.063201
0.724682 0.062819
0.726905 0.062435
0.729128 0.062050
0.731351 0.061662
0.733573 0.061273
0.735795 0.060883
0.738016 0.060490
0.740238 0.060096
0.742459 0.059700
0.744680 0.059303
0.746900 0.058903
0.749121 0.058502
0.751341 0.058099
0.753560 0.057694
0.755780 0.057288
0.757999 0.056880
0.760218 0.056470
0.762437 0.056058
0.764655 0.055645
0.766873 0.055229
0.769091 0.054813
0.771308 0.054394
0.773525 0.053974
0.775742 0.053551
0.777959 0.053128
0.780175 0.052702
0.782391 0.052275
0.784607 0.051846
0.786823 0.051415
0.789038 0.050982
0.791253 0.050548
0.793467 0.050112
0.795681 0.049674
0.797895 0.049235
0.800109 0.048793
0.802323 0.048350
0.804536 0.047906
0.806748 0.047459
0.808961 0.047011
0.811173 0.046561
0.813385 0.046109
0.815596 0.045656
0.817808 0.045201
0.820019 0.044744
0.822229 0.044285
0.824440 0.043825
0.826650 0.043363
0.828859 0.042899
0.831069 0.042434
0.833278 0.041966
0.835487 0.041497
0.837695 0.041026
0.839903 0.040554
0.842111 0.040080
0.844319 0.039604
0.846526 0.039126
0.848733 0.038646
0.850939 0.038165
0.853145 0.037682
0.855351 0.037197
0.857557 0.036711
0.859762 0.036222
0.861967 0.035732
0.864172 0.035241
0.866376 0.034747
0.868580 0.034252
0.870784 0.033755
0.872987 0.033256
0.875190 0.032755
0.877392 0.032253
0.879595 0.031749
0.881797 0.031243
0.883998 0.030736
0.886199 0.030226
0.888400 0.029715
0.890601 0.029202
0.892801 0.028687
0.895001 0.028171
0.897201 0.027653
0.899400 0.027133
0.901599 0.026611
0.903797 0.026087
0.905995 0.025562
0.908193 0.025035
0.910391 0.024506
0.912588 0.023975
0.914785 0.023442
0.916981 0.022908
0.919177 0.022372
0.921373 0.021834
0.923568 0.021294
0.925763 0.020753
0.927958 0.020210
0.930152 0.019664
0.932346 0.019117
0.934539 0.018569
0.936732 0.018018
0.938925 0.017466
0.941117 0.016911
0.943309 0.016355
0.945501 0.015798
0.947692 0.015238
0.949883 0.014676
0.952074 0.014113
0.954264 0.013548
0.956454 0.012981
0.958643 0.012412
0.960832 0.011841
0.963021 0.011269
0.965209 0.010694
0.967397 0.010118
0.969584 0.009540
0.971771 0.008960
0.973958 0.008378
0.976144 0.007794
0.978330 0.007209
0.980515 0.006621
0.982700 0.006032
0.984885 0.005440
0.987069 0.004847
0.989253 0.004252
0.991437 0.003655
0.993620 0.003057
0.995802 0.002456
0.997985 0.001853
